
212,2392
213,2337
214,2412
215,2355
216,2439
217,2385
218,2380
219,2449
220,2433
221,2431
222,2431
223,2370
224,2399
225,2332
226,2415
227,2428
228,2472
229,2323
230,2419
231,2334
232,2446
233,2378
234,2491
235,2350
236,2327
237,2361
238,2397
239,2416
240,2442
241,2467
242,2420
243,2366
244,2436
245,2452
246,2451
247,2463
248,2320
249,2392
250,2444
251,2457
252,2437
253,2553
254,2403
255,2390
256,2320
257,2433
258,2378
259,2482
260,2449
261,2453
262,2340
263,2360
264,2350
265,2367
266,2363
267,2421
268,2416
269,2364
270,2408
271,2508
272,2435
273,2453
274,2348
275,2422
276,2334
277,2458
278,2440
279,2428
280,2416
281,2415
282,2374
283,2462
284,2442
285,2462
286,2392
287,2345
288,2351
289,2313
290,2446
291,2346
292,2500
293,2460
294,2429
295,2424
296,2356
297,2479
298,2425
299,2474
300,2430
301,2389
302,2404
303,2455
304,2425
305,2450
306,2431
307,2430
308,2335
309,2395
310,2443
311,2400
312,2462
313,2403
314,2414
315,2415
316,2427
317,2483
318,2464
319,2439
320,2450
321,2398
322,2380
323,2414
324,2495
325,2373
326,2398
327,2340
328,2379
329,2365
330,2500
331,2338
332,2493
333,2451
334,2412
335,2390
336,2443
337,2433
338,2426
339,2450
340,2447
341,2318
342,2390
343,2393
344,2438
345,2485
346,2416
347,2325
348,2412
349,2362
350,2519
351,2413
352,2469
353,2431
354,2383
355,2352
356,2507
357,2434
358,2478
359,2394
360,2439
361,2340
362,2434
363,2432
364,2473
365,2424
366,2426
367,2320
368,2383
369,2425
370,2476
371,2383
372,2493
373,2391
374,2398
375,2406
376,2490
377,2416
378,2432
379,2390
380,2321
381,2326
382,2477
383,2488
384,2467
385,2359
386,2296
387,2404
388,2352
389,2386
390,2423
391,2482
392,2405
393,2403
394,2347
395,2303
396,2358
397,2490
398,2417
399,2398
400,2399
401,2398
402,2399
403,2458
404,2429
405,2445
406,2361
407,2386
408,2363
409,2481
410,2422
411,2491
412,2375
413,2400
414,2382
415,2448
416,2475
417,2531
418,2377
419,2404
420,2364
421,2344
422,2432
423,2483
424,2441
425,2485
426,2312
427,2426
428,2326
429,2408
430,2412
431,2430
432,2425
433,2355
434,2445
435,2445
436,2452
437,2428
438,2344
439,2369
440,2434
441,2370
442,2491
443,2437
444,2472
445,2347
446,2384
447,2343
448,2453
449,2372
450,2509
451,2396
452,2376
453,2373
454,2429
455,2425
456,2511
457,2370
458,2367
459,2348
460,2492
461,2427
462,2377
463,2330
464,2431
465,2355
466,2396
467,2416
468,2465
469,2394
470,2458
471,2350
472,2376
473,2420
474,2481
475,2405
476,2508
477,2352
478,2390
479,2398
480,2468
481,2435
482,2464
483,2358
484,2393
485,2362
486,2447
487,2430
488,2441
489,2355
490,2421
491,2366
492,2464
493,2463
494,2464
495,2415
496,2376
497,2447
498,2449
499,2470
500,2437
501,2430
502,2325
503,2367
504,1898
505,2430
506,2358
507,2503
508,2318
509,2360
510,2356
511,2424
512,2414
513,2468
514,2346
515,2436
516,2328
517,2460
518,2411
519,2408
520,2313
521,2374
522,2378
523,2453
524,2443
525,2465
526,2361
527,2389
528,2335
529,2460
530,2423
531,2485
532,2336
533,2403
534,2372
535,2471
536,2363
537,2492
538,2446
539,2390
540,2386
541,2367
542,2385
543,2490
544,2434
545,2458
546,2381
547,2368
548,2392
549,2471
550,2476
551,2425
552,2419
553,2377
554,2404
555,2334
556,2521
557,2480
558,2456
559,2340
560,2361
561,2433
562,2464
563,2426
564,2456
565,2332
566,2279
567,2343
568,2405
569,2349
570,2450
571,2431
572,2445
573,2361
574,2363
575,2410
576,2433
577,2432
578,2419
579,2369
580,2379
581,2420
582,2498
583,2418
584,2494
585,2329
586,2331
587,2296
588,2419
589,2418
590,2464
591,2463
592,2394
593,2363
594,2374
595,2434
596,2492
597,2439
598,2442
599,2372
600,2437
601,2416
602,2413
603,2445
604,2421
605,2352
606,2440
607,2294
608,2417
609,2363
610,2489
611,2378
612,2350
613,2355
614,2437
615,2448
616,2471
617,2448
618,2398
619,2383
620,2359
621,2417
622,2458
623,2438
624,2303
625,2327
626,2317
627,2411
628,2406
629,2451
630,2417
631,2397
632,2372
633,2433
634,2482
635,2405
636,2501
637,2346
638,2238
639,2460
640,2432
641,2440
642,2412
643,2433
644,2384
645,2440
646,2396
647,2501
648,2403
649,2472
650,2380
651,2409
652,2358
653,2498
654,2428
655,2396
656,2386
657,2427
658,2320
659,2472
660,2411
661,2443
662,2423
663,2414
664,2363
665,2367
666,2425
667,2444
668,2460
669,2303
670,2449
671,2355
672,2355
673,2438
674,2359
675,2452
676,2442
677,2380
678,2396
679,2416
680,2447
681,2373
682,2380
683,2324
684,2320
685,2368
686,2338
687,2468
688,2440
689,2435
690,2375
691,2374
692,2374
693,2406
694,2455
695,2429
696,2443
697,2344
698,2346
699,2366
700,2472
701,2389
702,2414
703,2376
704,2400
705,2372
706,2380
707,2509
708,2442
709,2400
710,2346
711,2338
712,2347
713,2473
714,2442
715,2446
716,2341
717,2398
718,2348
719,2416
720,2427
721,2433
722,2406
723,2123
724,2308
725,2210
726,2281
727,2070
728,2158
729,2245
730,2221
731,2102
732,2193
733,2288
734,2365
735,2219
736,2207
737,2087
738,2201
739,2336
740,2257
741,2192
742,2228
743,2228
744,2166
745,2212
746,2265
747,2312
748,2170
749,2224
750,2325
751,2250
752,2222
753,2195
754,2404
755,2267
756,2138
757,2277
758,2324
759,2280
760,2284
761,2249
762,2229
763,2207
764,2118
765,1884
766,1116
767,1036
768,852
769,757
770,2178
771,2476
772,2421
773,2406
774,2264
775,2406
776,2346
777,2198
778,2164
779,2115
780,2185
781,2234
782,2189
783,2238
784,2197
785,2302
786,2195
787,2286
788,2196
789,2175
790,2140
791,2177
792,1656
793,1238
794,1245
795,1206
796,319
